participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,df1mz2c9,LAB10,0,260,260,Part2,Result,2023-06-05 17:04:42.334258,1,,,42.0,2,,1.0,0,-10,7,1,101,1,1,1,1,1,0,4,1,1,3,0,-10,8,-7,95,0,,37,1jia4yj2,,,,,0
1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0,-9,11,-8,89,1,1,1,1,1,1,5,1,1,1,0,-9,11,-8,89,1,,38,1jia4yj2,,,,,0
2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,2,-6,9,-8,107,1,0,1,1,1,1,4,1,1,1,0,-9,11,-8,89,1,,38,1jia4yj2,,,,,0
3,wqoj34fk,LAB21,0,260,260,Part2,Result,2023-06-05 17:04:34.780456,1,,,38.0,1,,1.0,0,-13,9,-7,100,0,1,1,1,1,0,4,0,1,2,0,-13,9,-7,100,0,,38,1jia4yj2,,,,,0
4,ckomyy0d,LAB08,0,260,260,Part2,Result,2023-06-05 17:04:40.601355,1,,,36.0,2,,1.0,0,-13,9,-7,100,0,0,1,0,0,0,1,0,1,2,0,-13,9,-7,100,0,,38,1jia4yj2,,,,,0
5,thcxnun5,LAB16,0,260,260,Part2,Result,2023-06-05 17:04:41.597158,1,,,26.0,1,,1.0,-1,-11,10,-8,103,0,0,0,0,1,0,4,0,1,3,-1,-11,10,-8,103,0,,38,1jia4yj2,,,,,0
6,df1mz2c9,LAB10,0,260,260,Part2,Result,2023-06-05 17:04:42.334258,1,,,42.0,2,,1.0,0,-11,2,-1,104,0,1,1,1,1,1,5,0,1,3,-1,-11,10,-8,103,0,,38,1jia4yj2,,,,,0
1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,0.0,0,-9,0,-1,100,0,0,0,0,1,0,1,1,0,1,0,-9,0,-1,100,0,,39,1jia4yj2,,,,,0
2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,0,-10,2,-7,110,0,0,1,1,1,1,4,0,1,1,0,-9,0,-1,100,0,,39,1jia4yj2,,,,,0
3,wqoj34fk,LAB21,0,260,260,Part2,Result,2023-06-05 17:04:34.780456,1,,,38.0,1,,0.0,0,-9,5,-8,99,0,0,1,1,1,1,4,1,0,2,0,-9,5,-8,99,0,,39,1jia4yj2,,,,,0
4,ckomyy0d,LAB08,0,260,260,Part2,Result,2023-06-05 17:04:40.601355,1,,,36.0,2,,0.0,0,-9,5,-8,99,0,0,1,0,1,0,5,1,0,2,0,-9,5,-8,99,0,,39,1jia4yj2,,,,,0
5,thcxnun5,LAB16,0,260,260,Part2,Result,2023-06-05 17:04:41.597158,1,,,26.0,1,,0.0,1,-11,6,-5,100,1,1,1,1,1,1,5,0,0,3,1,-11,6,-5,100,1,,39,1jia4yj2,,,,,0
6,df1mz2c9,LAB10,0,260,260,Part2,Result,2023-06-05 17:04:42.334258,1,,,42.0,2,,0.0,0,-13,6,-1,93,0,1,1,1,1,0,4,1,0,3,1,-11,6,-5,100,1,,39,1jia4yj2,,,,,0
1,h1ybzcse,LAB23,0,260,260,Part2,Result,2023-06-05 17:04:32.003908,1,,,35.0,1,,1.0,0,-9,2,-2,107,1,0,0,1,1,0,2,1,1,1,0,-9,2,-2,107,1,,40,1jia4yj2,,,,,0
2,ezx9jjc8,LAB18,0,260,260,Part2,Result,2023-06-05 17:04:34.369220,1,,,35.0,2,,1.0,1,-11,5,-3,106,1,0,0,1,1,1,5,1,1,1,0,-9,2,-2,107,1,,40,1jia4yj2,,,,,0
3,wqoj34fk,LAB21,0,260,260,Part2,Result,2023-06-05 17:04:34.780456,1,,,38.0,1,,0.0,0,-11,5,-14,101,0,1,1,1,1,1,5,1,0,2,0,-11,5,-14,101,0,,40,1jia4yj2,,,,,0
4,ckomyy0d,LAB08,0,260,260,Part2,Result,2023-06-05 17:04:40.601355,1,,,36.0,2,,1.0,0,-11,5,-14,101,0,0,1,0,1,0,4,0,1,2,0,-11,5,-14,101,0,,40,1jia4yj2,,,,,0
5,thcxnun5,LAB16,0,260,260,Part2,Result,2023-06-05 17:04:41.597158,1,,,26.0,1,,0.0,0,-12,1,-10,106,0,0,0,0,1,1,2,1,0,3,0,-12,1,-10,106,0,,40,1jia4yj2,,,,,0
6,df1mz2c9,LAB10,0,260,260,Part2,Result,2023-06-05 17:04:42.334258,1,,,42.0,2,,1.0,0,-11,2,-4,99,0,0,0,1,0,0,1,0,1,3,0,-12,1,-10,106,0,,40,1jia4yj2,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,-1,-7,0,-2,92,0,1,1,0,0,0,2,1,0,1,-1,-7,0,-2,92,0,,1,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,-1,-7,0,-2,92,0,1,1,1,1,1,5,1,0,1,-1,-7,0,-2,92,0,,1,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-11,5,-2,102,0,1,1,1,1,0,4,0,1,2,0,-11,5,-2,102,0,,1,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,3,0,107,1,1,1,0,0,0,2,1,1,2,0,-11,5,-2,102,0,,1,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1,-6,8,0,102,1,0,1,1,0,0,2,1,1,3,1,-6,8,0,102,1,,1,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1,-6,8,0,102,1,1,1,1,1,1,5,1,1,3,1,-6,8,0,102,1,,1,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-11,4,-2,91,1,0,1,1,1,0,5,1,1,1,0,-11,4,-2,91,1,,2,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-11,4,-2,91,1,0,1,0,1,0,2,1,1,1,0,-11,4,-2,91,1,,2,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-7,5,3,98,1,1,0,1,0,0,2,1,1,2,0,-7,5,3,98,1,,2,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,1,-7,3,-7,103,1,0,0,1,1,0,4,1,1,2,0,-7,5,3,98,1,,2,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-9,5,-2,92,1,0,1,0,0,0,1,1,1,3,0,-9,5,-2,92,1,,2,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-9,5,-2,92,1,1,1,0,1,1,4,1,1,3,0,-9,5,-2,92,1,,2,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,1,-13,5,-3,98,1,0,0,1,1,1,3,1,1,1,1,-13,5,-3,98,1,,3,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,1,-13,5,-3,98,1,0,1,0,0,0,1,1,1,1,1,-13,5,-3,98,1,,3,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,5,-3,107,1,1,1,1,0,0,3,1,1,2,0,-10,5,-3,107,1,,3,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-10,4,-3,99,1,0,0,0,0,1,5,0,0,2,0,-10,5,-3,107,1,,3,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1,-11,6,-3,97,0,0,1,1,0,0,2,0,1,3,-1,-11,6,-3,97,0,,3,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1,-11,6,-3,97,0,1,0,0,0,0,1,0,1,3,-1,-11,6,-3,97,0,,3,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,1,-10,1,0,99,1,1,0,0,0,0,1,0,0,1,1,-10,1,0,99,1,,4,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,1,-10,1,0,99,1,1,1,1,1,1,5,0,0,1,1,-10,1,0,99,1,,4,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-11,1,2,105,0,0,0,1,0,0,1,0,1,2,0,-11,1,2,105,0,,4,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1,-8,6,-8,99,0,1,0,1,0,0,4,0,1,2,0,-11,1,2,105,0,,4,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-11,0,0,104,0,0,1,0,0,0,1,0,1,3,0,-11,0,0,104,0,,4,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-11,0,0,104,0,1,1,0,1,1,4,0,1,3,0,-11,0,0,104,0,,4,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-10,6,-1,102,1,0,0,1,1,1,5,1,1,1,0,-10,6,-1,102,1,,5,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-10,6,-1,102,1,1,1,0,1,0,3,1,1,1,0,-10,6,-1,102,1,,5,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,-2,-13,2,-3,98,0,0,1,1,0,0,2,0,1,2,-2,-13,2,-3,98,0,,5,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-10,3,-4,100,0,1,0,1,0,0,4,1,0,2,-2,-13,2,-3,98,0,,5,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-11,2,0,99,0,1,1,1,1,1,5,0,1,3,0,-11,2,0,99,0,,5,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-11,2,0,99,0,1,1,0,0,1,3,0,1,3,0,-11,2,0,99,0,,5,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-11,3,-2,98,0,1,1,0,1,0,3,0,1,1,0,-11,3,-2,98,0,,6,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-11,3,-2,98,0,1,1,1,1,1,5,1,0,1,0,-11,3,-2,98,0,,6,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-6,12,-4,97,1,0,0,1,0,0,1,1,1,2,0,-6,12,-4,97,1,,6,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1,-4,1,-7,101,0,1,0,1,0,0,4,0,1,2,0,-6,12,-4,97,1,,6,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1,-13,8,-3,97,0,0,1,0,0,0,1,0,1,3,-1,-13,8,-3,97,0,,6,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1,-13,8,-3,97,0,1,1,0,0,1,3,0,1,3,-1,-13,8,-3,97,0,,6,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,-1,-7,2,-10,96,0,0,0,1,1,1,5,0,1,1,-1,-7,2,-10,96,0,,7,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,-1,-7,2,-10,96,0,0,1,0,1,0,2,0,1,1,-1,-7,2,-10,96,0,,7,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-9,4,-3,99,1,1,1,1,1,0,4,1,1,2,0,-9,4,-3,99,1,,7,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,5,-4,102,0,1,0,1,0,0,5,0,1,2,0,-9,4,-3,99,1,,7,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1,-7,3,0,94,1,0,1,1,0,0,2,1,1,3,1,-7,3,0,94,1,,7,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1,-7,3,0,94,1,1,1,0,1,1,4,1,1,3,1,-7,3,0,94,1,,7,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,-1,-9,3,-9,108,0,0,0,0,1,0,1,1,0,1,-1,-9,3,-9,108,0,,8,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,-1,-9,3,-9,108,0,1,1,1,1,0,4,0,1,1,-1,-9,3,-9,108,0,,8,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,0,-8,98,0,1,1,1,1,0,4,0,1,2,0,-10,0,-8,98,0,,8,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,10,2,99,1,1,0,1,0,0,5,1,1,2,0,-10,0,-8,98,0,,8,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-6,12,-2,103,1,0,1,1,1,1,4,1,1,3,0,-6,12,-2,103,1,,8,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-6,12,-2,103,1,1,0,0,0,0,1,0,0,3,0,-6,12,-2,103,1,,8,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-6,3,-7,98,0,0,0,1,1,1,3,0,1,1,0,-6,3,-7,98,0,,9,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-6,3,-7,98,0,1,1,1,1,1,5,1,0,1,0,-6,3,-7,98,0,,9,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,1,-4,97,0,1,1,1,1,0,4,0,1,2,0,-10,1,-4,97,0,,9,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-11,7,-5,100,0,0,0,1,0,0,1,0,1,2,0,-10,1,-4,97,0,,9,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-10,1,-5,95,0,1,1,1,1,1,5,0,1,3,0,-10,1,-5,95,0,,9,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-10,1,-5,95,0,1,1,0,0,1,3,1,0,3,0,-10,1,-5,95,0,,9,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-10,2,-6,104,0,0,0,1,1,1,3,0,1,1,0,-10,2,-6,104,0,,10,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-10,2,-6,104,0,0,1,0,1,0,2,0,1,1,0,-10,2,-6,104,0,,10,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,2,-6,1,-10,99,1,1,1,1,1,0,4,0,0,2,2,-6,1,-10,99,1,,10,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,1,-13,10,-1,104,1,0,0,1,0,0,1,1,1,2,2,-6,1,-10,99,1,,10,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-10,8,-2,104,1,0,1,1,0,0,2,0,0,3,0,-10,8,-2,104,1,,10,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,8,-2,104,1,1,1,1,1,1,5,1,1,3,0,-10,8,-2,104,1,,10,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,1,-9,7,1,100,1,0,1,1,0,1,3,0,0,1,1,-9,7,1,100,1,,11,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,1,-9,7,1,100,1,0,1,1,1,1,4,1,1,1,1,-9,7,1,100,1,,11,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,2,-8,2,-5,107,1,0,0,1,0,0,1,0,0,2,2,-8,2,-5,107,1,,11,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-9,3,-11,103,0,0,0,1,0,0,1,1,0,2,2,-8,2,-5,107,1,,11,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-10,-3,0,98,0,0,1,1,0,0,2,1,0,3,0,-10,-3,0,98,0,,11,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,-3,0,98,0,1,1,0,0,1,3,0,1,3,0,-10,-3,0,98,0,,11,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-12,8,0,96,1,0,0,0,1,1,2,1,1,1,0,-12,8,0,96,1,,12,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-12,8,0,96,1,0,1,0,0,0,1,0,0,1,0,-12,8,0,96,1,,12,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-10,0,-9,93,0,1,0,1,0,0,2,0,1,2,0,-10,0,-9,93,0,,12,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-12,9,0,98,1,1,1,1,0,1,4,1,1,2,0,-10,0,-9,93,0,,12,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0,-7,0,-3,96,0,1,1,1,1,1,5,1,0,3,0,-7,0,-3,96,0,,12,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-7,0,-3,96,0,0,1,0,0,1,2,1,0,3,0,-7,0,-3,96,0,,12,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-13,8,-2,105,0,1,1,1,0,0,4,1,0,1,0,-13,8,-2,105,0,,13,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-13,8,-2,105,0,0,1,1,1,0,3,1,0,1,0,-13,8,-2,105,0,,13,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,0,-7,2,-5,93,1,1,0,1,0,0,2,0,0,2,0,-7,2,-5,93,1,,13,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-9,6,-11,102,0,1,0,1,0,1,3,1,0,2,0,-7,2,-5,93,1,,13,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-15,7,-8,93,0,0,1,0,0,0,1,0,1,3,0,-15,7,-8,93,0,,13,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0,-15,7,-8,93,0,1,1,1,1,1,5,1,0,3,0,-15,7,-8,93,0,,13,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,0.0,0,-7,9,-6,100,1,0,0,0,1,1,2,0,0,1,0,-7,9,-6,100,1,,14,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-7,9,-6,100,1,1,0,0,1,0,2,0,0,1,0,-7,9,-6,100,1,,14,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,0,-9,7,-3,103,1,1,1,1,1,1,5,0,0,2,0,-9,7,-3,103,1,,14,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,4,-6,102,0,1,1,1,1,1,5,0,1,2,0,-9,7,-3,103,1,,14,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1,-9,4,-4,96,0,1,1,1,1,1,5,0,1,3,-1,-9,4,-4,96,0,,14,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1,-9,4,-4,96,0,1,1,0,0,1,4,0,1,3,-1,-9,4,-4,96,0,,14,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-9,1,-2,99,1,0,0,1,1,1,4,1,1,1,0,-9,1,-2,99,1,,15,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,0.0,0,-9,1,-2,99,1,0,1,0,0,0,1,0,0,1,0,-9,1,-2,99,1,,15,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,0.0,1,-12,5,-13,101,0,0,1,1,0,0,2,1,0,2,1,-12,5,-13,101,0,,15,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,0.0,0,-9,5,-1,92,1,1,1,1,1,1,5,0,0,2,1,-12,5,-13,101,0,,15,shkslx1s,,,,,0
5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0,-10,0,-4,97,0,0,1,0,0,0,1,0,1,3,0,-10,0,-4,97,0,,15,shkslx1s,,,,,0
6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0,-10,0,-4,97,0,0,1,0,0,0,1,0,1,3,0,-10,0,-4,97,0,,15,shkslx1s,,,,,0
1,92yk5xn6,LAB27,0,260,260,Part2,Result,2023-06-05 19:06:38.879865,1,,,25.0,1,,1.0,0,-10,6,-4,103,1,0,0,1,0,1,2,1,1,1,0,-10,6,-4,103,1,,16,shkslx1s,,,,,0
2,qko8teup,LAB20,0,260,260,Part2,Result,2023-06-05 19:06:38.923762,1,,,27.0,2,,1.0,0,-10,6,-4,103,1,1,1,1,0,1,4,1,1,1,0,-10,6,-4,103,1,,16,shkslx1s,,,,,0
3,26pwwhw0,LAB15,0,260,260,Part2,Result,2023-06-05 19:06:43.448134,1,,,38.0,1,,1.0,0,-9,0,1,107,0,0,0,1,0,0,1,0,1,2,0,-9,0,1,107,0,,16,shkslx1s,,,,,0
4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0,-10,4,-9,104,0,0,0,0,0,1,1,0,1,2,0,-9,0,1,107,0,,16,shkslx1s,,,,,0
